Name   , Term                                                                                                                                        , ES                  , NES                 , NOM p-val           , FDR q-val         , FWER p-val, Tag %  , Gene %, Lead_genes
prerank, KEGG_2021_Human__Mucin type O-glycan biosynthesis                                                                                           , -0.4706544967944887 , -1.6775164252232093 , 0.0                 , 0.9929968188622754,       0.98, 7/22   , 15.24%, C1GALT1;GALNT2;ST6GALNAC4;ST6GALNAC1;GALNT12;GALNT1;GALNT11
prerank, Reactome_2022__Caspase Activation Via Death Receptors In Presence Of Ligand R-HSA-140534                                                    , -0.5157699914173794 , -1.6625624261787495 , 0.013513513513513514, 1.0               ,       0.98, 6/16   , 15.78%, TMED7-TICAM2;FASLG;CASP8;TICAM1;LY96;TANK
prerank, KEGG_2021_Human__Galactose metabolism                                                                                                       , 0.386939424065068   , 1.653779295236916   , 0.02857142857142857 , 1.0               ,       0.96, 11/24  , 16.65%, GANC;GLA;HKDC1;PGM1;GALM;PFKL;MGAM2;GALK1;GALT;PFKM;GLB1
prerank, Reactome_2022__Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964                                                            , -0.516319916172596  , -1.6484493439732741 , 0.0                 , 1.0               ,       0.99, 9/17   , 19.10%, PTPN11;TMED7-TICAM2;UBC;TICAM1;TBK1;LY96;TANK;UBB;RPS27A
prerank, Reactome_2022__COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436                                                                , -0.4239783656796447 , -1.6432651251606458 , 0.013513513513513514, 1.0               ,       0.99, 17/32  , 30.30%, GALNT2;RAB6A;PAFAH1B3;ACTR1A;ACTR10;CAPZA2;DYNC1LI1;DCTN3;CAPZB;GALNT1;BICD1;DYNC1H1;DYNC1LI2;RAB18;PAFAH1B2;AGPAT3;RAB3GAP1
prerank, Reactome_2022__Hedgehog Ligand Biogenesis R-HSA-5358346                                                                                     , -0.393009560000229  , -1.6366771478741653 , 0.012195121951219513, 1.0               ,       0.99, 31/57  , 33.55%, PSMD6;HHAT;UBC;SCUBE2;PSMD7;PSMD9;DISP2;PSMC3;PSME4;PSMB2;PSME2;UBB;RPS27A;PSMD8;PSME3;VCP;PSMB6;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;P4HB;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;ERLEC1;PSMD10
prerank, Reactome_2022__Negative Regulation Of FGFR2 Signaling R-HSA-5654727                                                                         , -0.4642500047865089 , -1.6361438065517886 , 0.013888888888888888, 0.9417664670658682,       0.99, 11/19  , 31.49%, PTPN11;MKNK1;UBC;MAPK1;GRB2;UBB;RPS27A;FGFR2;PPP2CA;SRC;SPRY2
prerank, Reactome_2022__RND3 GTPase Cycle R-HSA-9696264                                                                                              , -0.3970005546341708 , -1.6187140672687135 , 0.013888888888888888, 1.0               ,       1.0 , 10/34  , 15.53%, TXNL1;ARHGAP35;DST;ARHGAP5;KTN1;PIK3R1;DLG5;KCTD13;VANGL1;CKB
prerank, Reactome_2022__Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371                                                           , -0.47379244571285273, -1.6150790555345418 , 0.02857142857142857 , 0.9880597261359633,       1.0 , 8/18   , 20.03%, BCL2A1;CEBPB;MAPK1;RNASEH2A;CUL1;ZC3HC1;CLTC;RPS6
prerank, Reactome_2022__Hedgehog On State R-HSA-5632684                                                                                              , -0.3716796263022184 , -1.6107226925352645 , 0.023809523809523808, 0.962234385395875 ,       1.0 , 37/67  , 35.46%, PSMD6;SMURF1;ARRB1;UBC;PSMD7;CUL3;PSMD9;ULK3;ITCH;PSMC3;PSME4;PSMB2;PSME2;IQCE;NUMB;CDC73;SMURF2;UBB;RPS27A;PSMD8;PSME3;PSMB6;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;GLI1;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10;PSMD5;KIF3A
prerank, Reactome_2022__Degradation Of GLI1 By Proteasome R-HSA-5610780                                                                              , -0.38925255102785844, -1.6071504620790897 , 0.0                 , 0.9425696304758903,       1.0 , 31/56  , 33.55%, PSMD6;UBC;PSMD7;PSMD9;ITCH;PSMC3;PSME4;PSMB2;CUL1;PRKCA;PSME2;NUMB;PRKACB;UBB;RPS27A;PSMD8;PSME3;PSMB6;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;GLI1;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10
prerank, Reactome_2022__Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601                                                          , -0.3972820143273715 , -1.5984586291407454 , 0.025               , 0.9690166541916168,       1.0 , 28/49  , 35.04%, PSMD6;UBC;PSMD7;CHEK1;PSMD9;PSMC3;PSME4;PSMB2;PSME2;UBB;RPS27A;PSMD8;PSME3;CHEK2;PSMB6;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10;PSMD5
prerank, KEGG_2021_Human__Regulation of lipolysis in adipocytes                                                                                      , -0.42280474338431545, -1.593676873231364  , 0.0                 , 0.968549508126604 ,       1.0 , 19/33  , 34.46%, ADCY7;PIK3R3;TSHR;IRS1;GNAI3;PIK3R1;PTGS1;PLAAT3;PRKACB;AKT1;PIK3CA;GNAI1;ADCY9;PTGS2;PRKG1;INSR;AKT2;ADRB2;PIK3CB
prerank, Reactome_2022__Interleukin-10 Signaling R-HSA-6783783                                                                                       , 0.30951499489500095 , 1.5930341393212712  , 0.0                 , 1.0               ,       0.98, 6/37   , 4.75% , IL1RN;IL6;CCL2;CCR5;TIMP1;IL1R2
prerank, Reactome_2022__RND2 GTPase Cycle R-HSA-9696270                                                                                              , -0.4100794283140261 , -1.588810963030527  , 0.05194805194805195 , 0.9577202129831248,       1.0 , 12/37  , 15.11%, TXNL1;ARHGAP35;DST;ARHGAP5;KTN1;PIK3R1;FNBP1;TFRC;DLG5;KIDINS220;KCTD13;VANGL1
prerank, Reactome_2022__Negative Regulation Of FGFR3 Signaling R-HSA-5654732                                                                         , -0.4516516179304377 , -1.587822804264522  , 0.028169014084507043, 0.9274541948711272,       1.0 , 10/18  , 31.49%, PTPN11;MKNK1;UBC;MAPK1;GRB2;UBB;RPS27A;PPP2CA;SRC;SPRY2
prerank, Reactome_2022__Signaling By Hedgehog R-HSA-5358351                                                                                          , -0.3462069828937075 , -1.5850599822870874 , 0.0                 , 0.9119729291417166,       1.0 , 54/108 , 33.55%, ADCY7;PSMD6;SMURF1;ARRB1;HHAT;UBC;SCUBE2;PSMD7;CUL3;PSMD9;DISP2;ULK3;IFT122;ITCH;PSMC3;PSME4;PSMB2;CUL1;PRKCA;PSME2;FUZ;PRKAR2A;DYNC2H1;RPGRIP1L;IQCE;NUMB;CDC73;PRKACB;SMURF2;UBB;RPS27A;PSMD8;PSME3;WDR35;VCP;MKS1;PSMB6;ADCY9;PSMA1;PRKAR1A;PSMB4;PSMF1;PSME1;PSMA3;P4HB;GLI1;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;ERLEC1;PSMD10
prerank, Reactome_2022__HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497                                , -0.41733650181596715, -1.5764631851587687 , 0.014084507042253521, 0.9360984281437127,       1.0 , 15/35  , 23.99%, NR3C2;ACTR1A;ACTR10;AREG;CAPZA2;DYNC1LI1;DCTN3;STIP1;CAPZB;HSPA1A;DYNC1H1;FKBP4;DYNC1LI2;DNAJA4;HSPA2
prerank, Reactome_2022__Vif-mediated Degradation Of APOBEC3G R-HSA-180585                                                                            , -0.3796294983583544 , -1.5735191155418502 , 0.039473684210526314, 0.9189601566098573,       1.0 , 28/51  , 35.04%, PSMD6;UBC;PSMD7;CUL5;PSMD9;PSMC3;PSME4;PSMB2;PSME2;UBB;RPS27A;PSMD8;PSME3;PSMB6;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;ELOC;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10;PSMD5
prerank, Reactome_2022__Extracellular Matrix Organization R-HSA-1474244                                                                              , -0.316391016813702  , -1.570352064023383  , 0.010526315789473684, 0.9067247449545355,       1.0 , 54/175 , 20.65%, ITGB3;P3H2;MADCAM1;DST;COL6A3;TGFB3;ITGB5;ADAM19;CAPN3;DAG1;CASP3;NCSTN;KLK2;P3H1;ITGAV;CAPN5;CD44;COL28A1;CEACAM1;ELANE;BMP1;CEACAM6;ITGAL;CEACAM8;LOXL1;SPARC;BSG;PRKCA;ITGAD;ADAMTS2;ITGA10;CTSK;SH3PXD2A;P4HA1;TNXB;TIMP2;HTRA1;ITGA9;MMP9;MMP14;DMTF1;ITGA1;ITGAM;NID2;COL9A1;BMP7;ADAM8;LOXL2;COL8A1;LTBP4;TPSAB1;CRTAP;ITGA2B;PLOD1
prerank, Reactome_2022__Cellular Response To Hypoxia R-HSA-1234174                                                                                   , -0.3533548393969104 , -1.5701096865498907 , 0.047619047619047616, 0.8766774486740805,       1.0 , 34/67  , 33.55%, PSMD6;VEGFA;UBC;CITED2;PSMD7;PSMD9;PSMC3;PSME4;PSMB2;PSME2;HIF1A;UBB;RPS27A;PSMD8;PSME3;PSMB6;UBE2D1;CREBBP;PSMA1;UBE2D2;PSMB4;CUL2;EGLN1;PSMF1;PSME1;PSMA3;ELOC;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10
prerank, Reactome_2022__Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276                                                          , -0.3743761122734858 , -1.567631024416373  , 0.025974025974025976, 0.8652404243237662,       1.0 , 30/57  , 33.55%, PSMD6;TP53;UBC;PSMD7;PSMD9;PSMC3;PSME4;PSMB2;PSME2;FKBPL;UBB;RPS27A;CDKN1A;PSMD8;PSME3;PSMB6;PSMA1;PSMB4;MAPRE1;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;SEM1;PSMA6;HSP90AA1;PSMD11;PSMA2;PSMD10
prerank, Reactome_2022__Metabolism Of Porphyrins R-HSA-189445                                                                                        , -0.49205575939947205, -1.5647390381282553 , 0.028985507246376812, 0.8516591816367266,       1.0 , 9/20   , 18.84%, COX15;HMBS;COX10;FLVCR1;BLVRA;ALAS2;CPOX;UROS;HMOX2
prerank, KEGG_2021_Human__Other types of O-glycan biosynthesis                                                                                       , -0.4030078440328046 , -1.5581347519423894 , 0.0379746835443038  , 0.8635672203979139,       1.0 , 10/34  , 15.24%, C1GALT1;RFNG;GALNT2;EOGT;B4GALT1;B4GALT3;LFNG;GALNT12;GALNT1;GALNT11
prerank, Reactome_2022__Peroxisomal Protein Import R-HSA-9033241                                                                                     , -0.3637358390917729 , -1.553549871024155  , 0.024691358024691357, 0.8658746959206588,       1.0 , 22/57  , 23.81%, PEX2;PEX6;PAOX;ACOT8;ACOX2;UBC;AGXT;CRAT;USP9X;PIPOX;PEX26;ACOT4;ACOX1;UBB;RPS27A;HSD17B4;DECR2;PEX5;ECH1;PEX14;SYCP2;UBE2D1
prerank, Reactome_2022__EGFR Downregulation R-HSA-182971                                                                                             , -0.44042755208127027, -1.552037927821598  , 0.04411764705882353 , 0.8492149224278714,       1.0 , 11/27  , 19.10%, PTPRK;UBC;SH3GL1;AREG;STAM2;TGFA;CDC42;GRB2;EPS15L1;UBB;RPS27A
prerank, Reactome_2022__Negative Regulation Of MET Activity R-HSA-6807004                                                                            , -0.48506165245001975, -1.5519938708197263 , 0.014492753623188406, 0.8242380129446988,       1.0 , 8/19   , 19.10%, UBC;PTPRJ;USP8;SH3GL1;STAM2;GRB2;UBB;RPS27A
prerank, Reactome_2022__Signaling By NOTCH1 R-HSA-1980143                                                                                            , -0.3648869809435346 , -1.5488819823457771 , 0.011904761904761904, 0.8237342279726262,       1.0 , 29/65  , 26.95%, DTX4;JAG1;HDAC3;ARRB1;NCSTN;UBC;TLE2;HEY1;ITCH;CUL1;HIF1A;NCOR2;GATD3;MIB1;HDAC11;MAML2;NUMB;KAT2B;RBPJ;UBB;RPS27A;HDAC9;PSENEN;ADAM10;APH1B;MAMLD1;CREBBP;DTX2;HDAC6
prerank, Reactome_2022__Degradation Of DVL R-HSA-4641258                                                                                             , -0.38214980984165603, -1.548875654303261  , 0.04054054054054054 , 0.8014582813539588,       1.0 , 29/52  , 35.04%, PSMD6;UBC;PSMD7;CUL3;PSMD9;PSMC3;DACT1;PSME4;PSMB2;PSME2;UBB;RPS27A;PSMD8;PSME3;PSMB6;PSMA1;PSMB4;DVL3;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10;PSMD5
prerank, Reactome_2022__TRAF6-mediated Induction Of TAK1 Complex Within TLR4 Complex R-HSA-937072                                                    , -0.47483179114291574, -1.5450901963299881 , 0.06153846153846154 , 0.7971784471597345,       1.0 , 8/16   , 19.10%, TMED7-TICAM2;UBC;TAB3;TICAM1;LY96;MAP3K7;UBB;RPS27A
prerank, Reactome_2022__RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973                                                                     , -0.4968051035876506 , -1.5445530142312298 , 0.015384615384615385, 0.7787816636463913,       1.0 , 8/18   , 15.60%, HDAC3;YES1;MAPK1;HEY1;AREG;BGLAP;RB1;GATD3
prerank, Reactome_2022__Metabolism Of Polyamines R-HSA-351202                                                                                        , -0.37714611201800496, -1.5445067216479924 , 0.0125              , 0.7590923921387993,       1.0 , 28/54  , 35.04%, PSMD6;PAOX;OAZ1;OAZ2;PSMD7;PSMD9;PSMC3;PSME4;PSMB2;PSME2;OAZ3;PSMD8;PSME3;PSMB6;SLC38A1;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10;PSMD5
prerank, "Reactome_2022__Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397"                                                     , -0.4113081235828473 , -1.5431346586423047 , 0.013333333333333334, 0.745020116017964 ,       1.0 , 8/31   , 10.81%, SLC29A4;SLC35B3;ARL2;SLCO1A2;ARL2BP;SLC35D2;SLC5A6;SLC28A2
prerank, Reactome_2022__G1/S DNA Damage Checkpoints R-HSA-69615                                                                                      , -0.36746701088178957, -1.5369888426124634 , 0.011494252873563218, 0.7606125401635754,       1.0 , 33/65  , 33.55%, PSMD6;TP53;UBC;PSMD7;MDM4;CCNA1;CHEK1;PSMD9;PSMC3;PSME4;PSMB2;PSME2;UBB;RPS27A;CDKN1A;PSMD8;PSME3;CHEK2;CCNA2;PSMB6;ZNF385A;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10
prerank, Reactome_2022__Translesion Synthesis By POLH R-HSA-110320                                                                                   , -0.45056259254598297, -1.535915071289     , 0.09210526315789473 , 0.7489908575705732,       1.0 , 9/19   , 23.01%, UBC;SLC19A1;UFD1;RPA3;RFC5;POLR1B;UBB;RPS27A;VCP
prerank, Reactome_2022__Regulation Of NF-kappa B Signaling R-HSA-9758274                                                                             , -0.45668427491582886, -1.5344253680288547 , 0.05714285714285714 , 0.7386701886923827,       1.0 , 8/18   , 19.10%, USP18;CASP8;TP53;UBC;IKBIP;TANK;UBB;RPS27A
prerank, Reactome_2022__ECM Proteoglycans R-HSA-3000178                                                                                              , -0.43589008455640604, -1.5321489958636825 , 0.0                 , 0.7345164075258575,       1.0 , 10/29  , 15.60%, ITGB3;TGFB3;ITGB5;DAG1;ITGAV;SPARC;TNXB;ITGA9;DMTF1;COL9A1
prerank, Reactome_2022__Platelet Aggregation (Plug Formation) R-HSA-76009                                                                            , -0.42661575875721675, -1.531211498499837  , 0.024691358024691357, 0.7254605372588157,       1.0 , 10/27  , 24.28%, ITGB3;PDPK1;CRK;MPL;RASGRP2;GRB2;AKT1;ITGA2B;RAPGEF3;RAP1A
prerank, Reactome_2022__Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652                                                      , -0.40649944188079085, -1.530462572237747  , 0.024691358024691357, 0.7137179445456912,       1.0 , 14/30  , 23.81%, UBC;USP9X;UBE2C;UBE2B;UBE2L3;UBE2G1;UBE2E1;USP7;UBB;RPS27A;UBE2Z;UBE2E3;UBA1;UBE2D1
prerank, Reactome_2022__p53-Dependent G1 DNA Damage Response R-HSA-69563                                                                             , -0.3640798713221897 , -1.5296048254183376 , 0.023255813953488372, 0.7029388696012231,       1.0 , 32/63  , 33.55%, PSMD6;TP53;UBC;PSMD7;MDM4;CCNA1;PSMD9;PSMC3;PSME4;PSMB2;PSME2;UBB;RPS27A;CDKN1A;PSMD8;PSME3;CHEK2;CCNA2;PSMB6;ZNF385A;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10
prerank, Reactome_2022__Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562                                                                     , -0.38337599680983   , -1.5290181488866372 , 0.05128205128205128 , 0.6919276681012974,       1.0 , 26/48  , 35.04%, PSMD6;OAZ1;OAZ2;PSMD7;PSMD9;PSMC3;PSME4;PSMB2;PSME2;OAZ3;PSMD8;PSME3;PSMB6;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10;PSMD5
prerank, Reactome_2022__CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742                                   , -0.4888516797035227 , -1.5262262925721737 , 0.08450704225352113 , 0.688929220640352 ,       1.0 , 6/17   , 13.42%, RASGRF2;PDPK1;MAPK1;DLG1;RPS6KA3;CAMK2G
prerank, Reactome_2022__Orc1 Removal From Chromatin R-HSA-68949                                                                                      , -0.3557402882210971 , -1.5240255343055817 , 0.024390243902439025, 0.6864867140718562,       1.0 , 34/66  , 33.55%, PSMD6;UBC;MCM5;PSMD7;CCNA1;PSMD9;ORC3;PSMC3;PSME4;PSMB2;CUL1;PSME2;SLC25A15;CDC6;CDT1;UBB;RPS27A;PSMD8;PSME3;CCNA2;PSMB6;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;MCM6;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10
prerank, Reactome_2022__Hh Mutants Abrogate Ligand Secretion R-HSA-5387390                                                                           , -0.37430223728076695, -1.5231705050573918 , 0.04938271604938271 , 0.677728183339204 ,       1.0 , 29/53  , 35.04%, PSMD6;HHAT;UBC;PSMD7;PSMD9;PSMC3;PSME4;PSMB2;PSME2;UBB;RPS27A;PSMD8;PSME3;VCP;PSMB6;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;ERLEC1;PSMD10;PSMD5
prerank, Reactome_2022__AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408                                                                     , -0.3682954028270902 , -1.5195476337556322 , 0.05194805194805195 , 0.6791585099032704,       1.0 , 28/52  , 35.04%, PSMD6;UBC;PSMD7;PSMD9;PSMC3;PSME4;PSMB2;PSME2;HNRNPD;HSPA1A;UBB;RPS27A;PSMD8;PSME3;PSMB6;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10;PSMD5
prerank, KEGG_2021_Human__Glutathione metabolism                                                                                                     , -0.3810878033762254 , -1.5177554386896912 , 0.03529411764705882 , 0.6749819935600497,       1.0 , 16/45  , 20.43%, OPLAH;RRM1;GGT1;GPX3;GSTP1;G6PD;PRDX6;GSTM1;TXNDC12;MGST1;GGT5;GSTO1;GGT7;RRM2;ODC1;GSR
prerank, Reactome_2022__Negative Regulation Of FGFR4 Signaling R-HSA-5654733                                                                         , -0.4257536680500508 , -1.5158593522508126 , 0.02857142857142857 , 0.6701527500554447,       1.0 , 10/19  , 31.49%, PTPN11;MKNK1;UBC;MAPK1;GRB2;UBB;RPS27A;PPP2CA;SRC;SPRY2
prerank, Reactome_2022__APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419                         , -0.34114064243466563, -1.515492237632884  , 0.024691358024691357, 0.6603463527490473,       1.0 , 42/71  , 37.71%, PSMD6;UBC;PSMD7;CCNA1;PSMD9;CDC20;UBE2C;PSMC3;PSME4;PSMB2;CDC26;PSME2;UBE2E1;UBB;RPS27A;PSMD8;PSME3;CCNA2;PSMB6;UBE2D1;PSMA1;PSMB4;NEK2;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;BUB1B;SEM1;PSMA6;PSMD11;PSMA2;PSMD10;ANAPC4;BUB3;PSMD5;UBE2S;MAD2L1;PSMD13;ANAPC16;ANAPC2
prerank, Reactome_2022__NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507                                                        , -0.469506940059511  , -1.5086806562872002 , 0.02666666666666667 , 0.6810600339499572,       1.0 , 11/20  , 24.24%, JAG1;NCSTN;UBC;NOTCH3;MIB1;TACC3;UBB;RPS27A;PSENEN;ADAM10;APH1B
prerank, Reactome_2022__Integrin Signaling R-HSA-354192                                                                                              , -0.45496508550350245, -1.5077685449596023 , 0.04                , 0.6744660350351928,       1.0 , 11/22  , 30.99%, ITGB3;PDPK1;CRK;RASGRP2;GRB2;AKT1;ITGA2B;RAPGEF3;RAP1A;SYK;SRC
prerank, Reactome_2022__Phospholipid Metabolism R-HSA-1483257                                                                                        , 0.2035925422065881  , 1.5071742587986698  , 0.0                 , 1.0               ,       0.99, 32/174 , 10.48%, MFSD2A;OSBPL8;STARD7;OSBPL10;PIK3CG;MTMR2;LPCAT2;MTMR9;SLC44A2;INPPL1;PIP5K1C;LPGAT1;SELENOI;MTMR14;MIGA1;PI4KA;CHPT1;PLEKHA5;CHKA;ABHD3;PLEKHA2;PTPMT1;GNPAT;SBF1;LPCAT3;GDPD3;CDS2;GPAT4;INPP5D;PIP4P1;PLEKHA8;PLBD1
prerank, KEGG_2021_Human__Pyrimidine metabolism                                                                                                      , -0.3553875462493247 , -1.5052629444878731 , 0.06493506493506493 , 0.6735494528185009,       1.0 , 22/50  , 27.95%, RRM1;NME6;ENTPD5;UCKL1;CMPK2;TK2;CDA;NUDT2;NT5C3B;TK1;NME4;RRM2;NT5C3A;DTYMK;NME3;CANT1;DPYD;NME7;UCK2;RRM2B;DCTD;NT5M
prerank, Reactome_2022__Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425                                                                     , -0.381678879311061  , -1.504040352942439  , 0.02631578947368421 , 0.6691537475895666,       1.0 , 27/49  , 35.04%, PSMD6;TP53;UBC;PSMD7;PSMD9;PSMC3;PSME4;PSMB2;PSME2;UBB;RPS27A;PSMD8;PSME3;PSMB6;PSMA1;PSMB4;PSMF1;PSME1;PSMA3;PSMB1;PSMC4;SEM1;PSMA6;PSMD11;PSMA2;PSMD10;PSMD5
prerank, Reactome_2022__Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370                                                           , -0.3508541745348573 , -1.5017438198586308 , 0.047619047619047616, 0.6687195920658683,       1.0 , 18/54  , 20.03%, SQSTM1;BCL2A1;MYH9;CEBPB;MAPK1;TFG;IRS1;EEF1G;PIK3R1;RNASEH2A;CUL1;HIP1;ZC3HC1;STRN;GRB2;CLTC;RRBP1;RPS6
